rank,name,final_score,semantic_score,experience_score,behavioral_score,retrieval_score,career_growth_score,location_score,education_score,skill_depth_score,skill_duration_score,skill_endorsement_score,leadership_score,job_stability_score,startup_mindset_score,title_semantic_score,experience_semantic_score,honeypot_flag,honeypot_type,reasoning,current_title,current_company,experience_years,location
447,Candidate_0394,0.4596,0.3636,1.0,0.0729,0.0,0.65,0.3,0.4,0.6808,1.0,1.0,0.15,1.0,0.5,0.1591,0.2306,False,,"Rank #447: Candidate with 7 years at Customer Success Manager as HR Business Partner. Skilled in Google Analytics, TensorFlow, Microsoft Excel. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 122 days ago. JD fit: meets the 5-9 year experience requirement (7 yrs).",HR Business Partner,Mphasis,7.0,Ahmedabad
448,Candidate_0395,0.4592,0.3317,0.7,0.2678,0.0,0.65,1.0,0.9,0.525,1.0,1.0,0.15,0.7,0.5,0.1464,0.1503,False,,"Rank #448: Candidate with 11 years at Customer Success Manager as Accountant. Skilled in Budget Management, Python, Leadership. Limited retrieval/ranking experience for this search-focused role. JD fit: exceeds minimum experience (11 yrs vs 5 required); has the required expert-level Python.",Accountant,Tech Mahindra,11.0,Mumbai
449,Candidate_0464,0.459,0.4077,0.7,0.0901,0.0,0.65,1.0,0.9,0.5545,0.8273,1.0,0.15,0.7,0.5,0.2649,0.2658,False,,"Rank #449: Candidate with 11 years at Operations Manager, Account Executive as UX Designer. Skilled in Project Management, Budget Management, PowerPoint. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 251 days ago. JD fit: exceeds minimum experience (11 yrs vs 5 required); has the required expert-level Python.",UX Designer,IBM Consulting,11.0,Pune
450,Candidate_0364,0.4589,0.4113,0.5,0.0936,0.07,0.65,1.0,0.5,0.65,1.0,1.0,0.65,1.0,0.7,0.2149,0.221,False,,"Rank #450: Strong match for retrieval-focused AI engineering role. 3 years at Operations Manager building semantic search, ranking, or retrieval systems with Content Marketing, Project Management, Budget Management. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 342 days ago. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Sales Manager,Deloitte Tech,3.0,Mumbai
451,Candidate_0379,0.4571,0.3141,1.0,0.0789,0.0,0.65,0.3,0.9,0.665,0.91,1.0,0.15,0.7,0.5,0.2269,0.2141,False,,"Rank #451: Candidate with 9 years at HR Business Partner, Customer Success Manager as Financial Analyst. Skilled in Machine Learning, Leadership, Confluence. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 324 days ago. JD fit: meets the 5-9 year experience requirement (9 yrs); has the required expert-level Python.",Financial Analyst,Accenture,9.0,"San Francisco, USA"
452,Candidate_0357,0.4502,0.3797,0.5,0.2662,0.0,0.5,1.0,0.9,0.6269,1.0,1.0,0.15,1.0,0.5,0.2286,0.2318,False,,"Rank #452: Candidate with 3 years at Customer Success Manager as Content Writer. Skilled in Confluence, Machine Learning, Google Analytics. Limited retrieval/ranking experience for this search-focused role. JD fit: has the required expert-level Python.",Content Writer,Deloitte Tech,3.0,Noida
453,Candidate_0400,0.4488,0.3986,0.7,0.1107,0.0,0.65,1.0,0.4,0.7577,1.0,1.0,0.15,0.7,0.5,0.1156,0.2025,False,,"Rank #453: Candidate with 11 years at Customer Success Manager, HR Business Partner as Account Executive. Skilled in Confluence, Python, SQL. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 43 days ago. JD fit: exceeds minimum experience (11 yrs vs 5 required); has the required expert-level Python.",Account Executive,IBM Consulting,11.0,Gurgaon
454,Candidate_0466,0.4485,0.4384,0.5,0.086,0.07,0.5,0.8,0.8,0.71,1.0,1.0,0.15,1.0,0.7,0.2286,0.2346,False,,"Rank #454: Strong match for retrieval-focused AI engineering role. 3 years at Account Executive building semantic search, ranking, or retrieval systems with Salesforce, Machine Learning, Budget Management. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 156 days ago. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Content Writer,Infosys,3.0,Remote
455,Candidate_0424,0.4484,0.3652,0.7,0.0991,0.0,0.65,0.3,0.9,0.7115,0.9154,1.0,0.65,0.7,0.5,0.3198,0.2522,False,,"Rank #455: Candidate with 11 years at Operations Manager, Account Executive as Operations Manager. Skilled in PowerPoint, TensorFlow, Leadership. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 216 days ago. JD fit: exceeds minimum experience (11 yrs vs 5 required).",Operations Manager,Tech Mahindra,11.0,Singapore
456,Candidate_0406,0.4461,0.4306,0.5,0.1051,0.0,0.65,1.0,0.7,0.7625,0.7972,1.0,0.15,1.0,0.5,0.2269,0.2761,False,,"Rank #456: Candidate with 3 years at Customer Success Manager, HR Business Partner as Financial Analyst. Skilled in Budget Management, Confluence, SEO. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 133 days ago.",Financial Analyst,Wipro,3.0,Gurgaon
457,Candidate_0418,0.4374,0.4379,0.7,0.093,0.0,0.65,0.3,0.4,0.7682,1.0,1.0,0.15,0.7,0.5,0.2999,0.3453,False,,"Rank #457: Candidate with 10 years at Marketing Manager, Account Executive as Recruiter. Skilled in Salesforce, HubSpot, TensorFlow. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 220 days ago. JD fit: exceeds minimum experience (10 yrs vs 5 required).",Recruiter,Hexaware,10.0,Singapore
458,Candidate_0450,0.4374,0.2998,0.7,0.0861,0.0,0.65,1.0,0.5,0.5687,1.0,1.0,0.65,0.7,0.5,0.3413,0.1989,False,,"Rank #458: Candidate with 12 years at Marketing Manager as Business Development Manager. Skilled in Google Analytics, Machine Learning, Social Media. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 238 days ago. JD fit: exceeds minimum experience (12 yrs vs 5 required).",Business Development Manager,Mphasis,12.0,Mumbai
459,Honeypot_8195,0.436,0.3994,0.2,0.3247,0.24,0.3,1.0,1.0,0.6833,1.0,1.0,0.5,0.5,0.7,0.2487,0.1285,False,,"Rank #459: Strong match for retrieval-focused AI engineering role. 0 years at Meta building semantic search, ranking, or retrieval systems with FAISS, Kubernetes, A/B Testing. Experience level (0 years) is below the preferred range. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Marketing Manager,Meta,0.0,Mumbai
460,Candidate_0442,0.4346,0.3633,0.5,0.1275,0.0,0.5,1.0,0.9,0.75,1.0,1.0,0.15,1.0,0.5,0.2269,0.1823,False,,"Rank #460: Candidate with 3 years at Account Executive as Financial Analyst. Skilled in Communication, TensorFlow, Google Analytics. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 203 days ago. JD fit: has the required expert-level Python.",Financial Analyst,Startups Ltd,3.0,Mumbai
461,Candidate_0461,0.4339,0.3424,0.7,0.0818,0.0,0.65,1.0,0.5,0.6769,1.0,1.0,0.15,0.7,0.5,0.1591,0.2698,False,,"Rank #461: Candidate with 10 years at Operations Manager as HR Business Partner. Skilled in Leadership, Google Analytics, Keras. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 120 days ago. JD fit: exceeds minimum experience (10 yrs vs 5 required).",HR Business Partner,HCL Technologies,10.0,Gurgaon
462,Candidate_0412,0.4338,0.4114,0.7,0.0675,0.0,0.65,0.3,0.7,0.7125,0.9833,1.0,0.15,0.7,0.5,0.2773,0.2462,False,,"Rank #462: Candidate with 10 years at Operations Manager, Marketing Manager as Scrum Master. Skilled in HubSpot, SQL, Leadership. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 219 days ago. JD fit: exceeds minimum experience (10 yrs vs 5 required); has the required expert-level Python.",Scrum Master,HCL Technologies,10.0,Ahmedabad
463,Candidate_0358,0.4305,0.2974,1.0,0.0787,0.0,0.65,0.3,0.5,0.5545,1.0,1.0,0.15,0.7,0.5,0.1464,0.155,False,,"Rank #463: Candidate with 9 years at Marketing Manager, Account Executive as Accountant. Skilled in Budget Management, Social Media, SQL. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 204 days ago. JD fit: meets the 5-9 year experience requirement (9 yrs); has the required expert-level Python.",Accountant,Capgemini,9.0,Ahmedabad
464,Candidate_0468,0.4285,0.3687,0.5,0.3155,0.0,0.65,0.3,0.4,0.6542,0.9111,1.0,0.65,1.0,0.5,0.2487,0.2233,False,,"Rank #464: Candidate with 3 years at HR Business Partner as Marketing Manager. Skilled in Machine Learning, Stakeholder Management, Social Media. Limited retrieval/ranking experience for this search-focused role. JD fit: has the required expert-level Python.",Marketing Manager,Cognizant,3.0,Chennai
465,Candidate_0452,0.4285,0.4077,0.7,0.0713,0.0,0.65,0.3,0.9,0.5273,0.8364,1.0,0.15,0.7,0.5,0.2649,0.308,False,,"Rank #465: Candidate with 11 years at HR Business Partner as UX Designer. Skilled in HubSpot, Communication, SQL. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 87 days ago. JD fit: exceeds minimum experience (11 yrs vs 5 required).",UX Designer,IBM Consulting,11.0,Singapore
466,Candidate_0444,0.4257,0.3101,0.7,0.3031,0.0,0.65,0.3,0.4,0.7389,1.0,1.0,0.15,0.7,0.5,0.2773,0.2029,False,,"Rank #466: Candidate with 10 years at Operations Manager, Account Executive as Scrum Master. Skilled in Communication, Confluence, PowerPoint. Limited retrieval/ranking experience for this search-focused role. JD fit: exceeds minimum experience (10 yrs vs 5 required); has the required expert-level Python.",Scrum Master,IBM Consulting,10.0,"San Francisco, USA"
467,Candidate_0458,0.4201,0.3668,0.5,0.0884,0.0,0.65,0.3,0.9,0.8077,1.0,1.0,0.15,1.0,0.5,0.3382,0.2876,False,,"Rank #467: Relevant AI/ML profile with 3 years of experience at Account Executive, HR Business Partner. Skills include SQL, Budget Management, Stakeholder Management. Limited retrieval/ranking experience for this search-focused role. JD fit: has the required expert-level Python.",Data Entry Specialist,Corp Inc,3.0,Singapore
468,Honeypot_2184,0.418,0.6535,0.75,0.6073,0.85,0.62,1.0,1.0,0.7458,1.0,1.0,0.0,0.7,0.85,0.656,0.6809,True,SALARY_ANOMALY,"Rank #468: Strong match for retrieval-focused AI engineering role. 4 years at Nixtla, Razorpay building semantic search, ranking, or retrieval systems with Weaviate, NLP, MAP. Flagged as suspicious profile (salary_anomaly). Behavioral signals: immediate availability (notice period 0 days); strong open-source activity (github score 80). JD fit: demonstrates retrieval/ranking expertise required by the JD.",AI Platform Engineer,Postman,4.0,Gurgaon
469,Candidate_0376,0.4136,0.4394,0.5,0.0849,0.0,0.5,0.3,0.5,0.5633,1.0,1.0,0.65,1.0,0.5,0.2487,0.3211,False,,"Rank #469: Candidate with 3 years at HR Business Partner as Marketing Manager. Skilled in Keras, Social Media, SQL. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 76 days ago. JD fit: has the required expert-level Python.",Marketing Manager,IBM Consulting,3.0,"San Francisco, USA"
470,Candidate_0373,0.4125,0.358,0.7,0.1373,0.0,0.65,0.3,0.4,0.6875,1.0,1.0,0.15,0.7,0.5,0.1591,0.2441,False,,"Rank #470: Candidate with 10 years at HR Business Partner, Operations Manager as HR Business Partner. Skilled in Keras, Python, Communication. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 189 days ago. JD fit: exceeds minimum experience (10 yrs vs 5 required); has the required expert-level Python.",HR Business Partner,IBM Consulting,10.0,"San Francisco, USA"
471,Candidate_0352,0.4113,0.4198,0.5,0.0797,0.0,0.65,0.3,0.7,0.635,0.94,1.0,0.15,1.0,0.5,0.2269,0.3249,False,,"Rank #471: Candidate with 3 years at Operations Manager, HR Business Partner as Financial Analyst. Skilled in Keras, Salesforce, Content Marketing. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 71 days ago.",Financial Analyst,Tech Mahindra,3.0,Singapore
472,Candidate_0371,0.4055,0.3618,0.5,0.1126,0.0,0.5,0.3,0.9,0.8318,0.9939,1.0,0.15,1.0,0.5,0.1464,0.162,False,,"Rank #472: Candidate with 3 years at Account Executive as Accountant. Skilled in Machine Learning, Communication, Google Analytics. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 194 days ago. JD fit: has the required expert-level Python.",Accountant,Wipro,3.0,Singapore
473,Honeypot_5859,0.2881,0.6352,1.0,0.6762,1.0,0.62,1.0,1.0,0.7458,1.0,1.0,0.0,1.0,1.0,0.6681,0.6817,True,IMPOSSIBLE_AGE,"Rank #473: Strong match for retrieval-focused AI engineering role. 7 years at Krutrim, Google building semantic search, ranking, or retrieval systems with Weaviate, Milvus, Elasticsearch. Flagged as suspicious profile (salary_anomaly). Behavioral signals: actively looking and open to work; strong open-source activity (github score 72). JD fit: meets the 5-9 year experience requirement (7 yrs); demonstrates retrieval/ranking expertise required by the JD.",Ranking Engineer,Meesho,7.0,Noida
474,Honeypot_9662,0.287,0.6943,1.0,0.7069,0.9,0.62,1.0,1.0,0.6792,1.0,1.0,0.0,1.0,1.0,0.4424,0.7068,True,IMPOSSIBLE_AGE,"Rank #474: Strong match for retrieval-focused AI engineering role. 7 years at BrowserStack, Dukaan building semantic search, ranking, or retrieval systems with Distributed Systems, FastAPI, Weaviate. Flagged as suspicious profile (salary_anomaly). Behavioral signals: actively looking and open to work; high recruiter engagement (response rate 0.98); strong open-source activity (github score 96). JD fit: meets the 5-9 year experience requirement (7 yrs); demonstrates retrieval/ranking expertise required by the JD.",Senior NLP Scientist,PhonePe,7.0,Gurgaon
475,Honeypot_7874,0.285,0.7118,1.0,0.5838,0.9,0.62,1.0,1.0,0.7458,0.9444,1.0,0.0,1.0,1.0,0.6672,0.7048,True,IMPOSSIBLE_AGE,"Rank #475: Strong match for retrieval-focused AI engineering role. 8 years at Hasura, Cashfree building semantic search, ranking, or retrieval systems with LLMs, Information Retrieval, Docker. Flagged as suspicious profile (salary_anomaly). Behavioral signals: high recruiter engagement (response rate 0.87). JD fit: meets the 5-9 year experience requirement (8 yrs); demonstrates retrieval/ranking expertise required by the JD.",Applied ML Engineer,Meta,8.0,Mumbai
476,Honeypot_5580,0.2652,0.6467,1.0,0.7139,0.81,0.62,1.0,1.0,0.6875,1.0,1.0,0.0,1.0,1.0,0.4424,0.5991,True,IMPOSSIBLE_AGE,"Rank #476: Strong match for retrieval-focused AI engineering role. 8 years at Amazon, Postman building semantic search, ranking, or retrieval systems with Transformers, Learning to Rank, RAG. Flagged as suspicious profile (salary_anomaly). Behavioral signals: actively looking and open to work; high recruiter engagement (response rate 0.86); strong open-source activity (github score 83); high offer acceptance rate (0.90). JD fit: meets the 5-9 year experience requirement (8 yrs); demonstrates retrieval/ranking expertise required by the JD.",Senior NLP Scientist,Dukaan,8.0,Bangalore
477,Honeypot_9866,0.2541,0.6198,1.0,0.7183,0.78,0.62,1.0,1.0,0.6542,0.9222,1.0,0.0,1.0,1.0,0.4424,0.7073,True,IMPOSSIBLE_AGE,"Rank #477: Strong match for retrieval-focused AI engineering role. 8 years at Google, Meesho building semantic search, ranking, or retrieval systems with QLoRA, NLP, A/B Testing. Flagged as suspicious profile (salary_anomaly). Behavioral signals: actively looking and open to work; high recruiter engagement (response rate 0.92); immediate availability (notice period 15 days). JD fit: meets the 5-9 year experience requirement (8 yrs); demonstrates retrieval/ranking expertise required by the JD.",Senior NLP Scientist,Setu,8.0,Bangalore
478,Honeypot_7682,0.2465,0.6198,1.0,0.666,0.78,0.62,1.0,1.0,0.6292,0.8667,1.0,0.0,1.0,0.85,0.662,0.6798,True,IMPOSSIBLE_AGE,"Rank #478: Strong match for retrieval-focused AI engineering role. 5 years at CRED, Meesho building semantic search, ranking, or retrieval systems with Vector Databases, QLoRA, Python. Flagged as suspicious profile (salary_anomaly). Behavioral signals: actively looking and open to work; high recruiter engagement (response rate 0.89); strong open-source activity (github score 87). JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Senior Machine Learning Engineer,Dukaan,5.0,Noida
479,Honeypot_8680,0.2301,0.6838,1.0,0.6162,0.78,0.62,0.3,1.0,0.6292,1.0,1.0,0.0,1.0,0.85,0.5707,0.6982,True,IMPOSSIBLE_AGE,"Rank #479: Strong match for retrieval-focused AI engineering role. 7 years at Meta, Meesho building semantic search, ranking, or retrieval systems with Information Retrieval, Docker, Pinecone. Located in San Francisco, USA, outside preferred cities. Behavioral signals: actively looking and open to work; strong open-source activity (github score 81). JD fit: meets the 5-9 year experience requirement (7 yrs); demonstrates retrieval/ranking expertise required by the JD.",Search Infrastructure Engineer,Freshworks,7.0,"San Francisco, USA"
